position,name,profile_id,points,owner,year,week,gsis_id,birthdate
BN,Donald Brown,2507779,-0.10,Kevin,2013,12,00-0027003,4/11/1987
BN,Trent Richardson,2533032,2.60,Kevin,2013,12,00-0029675,7/10/1990
BN,Marshawn Lynch,2495663,0.00,Kevin,2013,12,00-0025399,4/22/1986
K,Mason Crosby,2507232,8.00,Kevin,2013,12,00-0025580,9/3/1984
DEF,Dallas Cowboys,100008,9.00,Kevin,2013,12
BN,Cleveland Browns,100007,-1.00,Kevin,2013,12
QB,Josh McCown,2505076,18.48,Brock,2013,12,00-0021206,7/4/1979
RB,Maurice Jones-Drew,2495831,20.40,Brock,2013,12,00-0024275,3/23/1985
RB,Lamar Miller,2533034,4.70,Brock,2013,12,00-0029615,4/25/1991
WR,A.J. Green,2495450,0.00,Brock,2013,12,00-0027942,7/31/1988
WR,Brandon Marshall,2495893,17.70,Brock,2013,12,00-0024334,3/23/1984
TE,Fred Davis,216,0.00,Brock,2013,12,00-0026188,1/15/1986
Q/R/W/T,Geno Smith,2539335,2.98,Brock,2013,12,00-0030565,10/10/1990
BN,Jay Cutler,2495824,0.00,Brock,2013,12,00-0024226,4/29/1983
BN,Carson Palmer,2505245,20.56,Brock,2013,12,00-0021429,12/27/1979
BN,Brandon Jacobs,2506448,7.50,Brock,2013,12,00-0023545,7/6/1982
BN,Brandon Weeden,2532970,10.56,Brock,2013,12,00-0029677,10/14/1983
RES,Doug Martin,2532899,0.00,Brock,2013,12,00-0029613,1/13/1989
K,Phil Dawson,2500351,9.00,Brock,2013,12,00-0004091,1/23/1975
BN,Dan Bailey,2495259,6.00,Brock,2013,12,00-0028660,1/26/1988
DEF,Jacksonville Jaguars,100015,13.00,Brock,2013,12
BN,Carolina Panthers,100004,6.00,Brock,2013,12
QB,Terrelle Pryor,2531332,0.00,tim,2013,12,00-0028825,6/20/1989
RB,Stevan Ridley,2495470,-0.60,tim,2013,12,00-0028011,1/27/1989
RB,Steven Jackson,2505936,13.90,tim,2013,12,00-0022736,7/22/1983
WR,Steve Smith,2504595,6.90,tim,2013,12,00-0020337,5/12/1979
WR,Kenny Stills,2540202,2.20,tim,2013,12,00-0030085,4/22/1992
TE,Jordan Cameron,2495267,3.20,tim,2013,12,00-0028040,8/7/1988
Q/R/W/T,Ray Rice,941,2.70,tim,2013,12,00-0026195,1/22/1987
BN,Dwayne Bowe,2495558,11.10,tim,2013,12,00-0025410,9/21/1984
BN,Jake Locker,2495194,0.00,tim,2013,12,00-0027946,6/15/1988
BN,Coby Fleener,2532838,11.50,tim,2013,12,00-0029697,9/20/1988
BN,Mike James,2540224,0.00,tim,2013,12,00-0030391,4/13/1991
BN,Andy Dalton,2495143,0.00,tim,2013,12,00-0027973,10/29/1987
K,Stephen Gostkowski,2506922,10.00,tim,2013,12,00-0024333,1/28/1984
BN,Robbie Gould,2506264,3.00,tim,2013,12,00-0023252,12/6/1982
DEF,Denver Broncos,100009,9.00,tim,2013,12
QB,Eli Manning,2505996,14.96,Matt,2013,12,00-0022803,1/3/1981
RB,Knowshon Moreno,79619,29.00,Matt,2013,12,00-0026988,7/16/1987
RB,Reggie Bush,2506874,10.00,Matt,2013,12,00-0024217,3/2/1985
WR,Harry Douglas,222,7.90,Matt,2013,12,00-0026224,9/16/1984
WR,Jarrett Boykin,2532799,12.00,Matt,2013,12,00-0029051,11/4/1989
TE,Greg Olsen,2495700,9.40,Matt,2013,12,00-0025418,3/11/1985
Q/R/W/T,Alex Smith,2506340,21.46,Matt,2013,12,00-0023436,5/7/1984
BN,Darren McFadden,284,0.00,Matt,2013,12,00-0026144,8/27/1987
BN,Rashad Jennings,71345,12.20,Matt,2013,12,00-0027155,3/26/1985
BN,Denarius Moore,2495315,0.00,Matt,2013,12,00-0028086,12/9/1988
BN,Marques Colston,2495821,4.00,Matt,2013,12,00-0024466,6/5/1983
BN,Josh Gordon,2537931,29.70,Matt,2013,12,00-0029664,4/13/1991
K,Matt Prater,2506677,7.00,Matt,2013,12,00-0023853,8/10/1984
DEF,Detroit Lions,100010,7.00,Matt,2013,12
BN,Seattle Seahawks,100030,0.00,Matt,2013,12
QB,Scott Tolzien,2495425,12.42,Eric,2013,12,00-0028595,9/4/1987
RB,Chris Johnson,262,8.10,Eric,2013,12,00-0026164,9/23/1985
RB,DeAngelo Williams,2495979,4.70,Eric,2013,12,00-0024242,4/25/1983
WR,Jordy Nelson,1032,5.80,Eric,2013,12,00-0026176,5/31/1985
WR,Torrey Smith,2495459,7.40,Eric,2013,12,00-0027996,1/26/1989
TE,Tony Gonzalez,2500835,4.30,Eric,2013,12,00-0006101,2/27/1976
Q/R/W/T,Drew Brees,2504775,18.52,Eric,2013,12,00-0020531,1/15/1979
BN,Joique Bell,497145,1.50,Eric,2013,12,00-0027218,8/4/1986
BN,Kellen Clemens,2506895,12.38,Eric,2013,12,00-0024264,6/6/1983
BN,Russell Wilson,2532975,0.00,Eric,2013,12,00-0029263,11/29/1988
BN,Giovani Bernard,2540156,0.00,Eric,2013,12,00-0030456,11/22/1991
BN,Tavon Austin,2539336,16.90,Eric,2013,12,00-0030525,3/15/1990
BN,T.Y. Hilton,2532865,3.80,Eric,2013,12,00-0029608,11/14/1989
K,Justin Tucker,2536340,14.00,Eric,2013,12,00-0029597,11/21/1989
DEF,Baltimore Ravens,100002,18.00,Eric,2013,12
QB,Matthew Stafford,79860,16.48,Daniel,2013,12,00-0026498,2/7/1988
RB,Matt Forte,234,9.70,Daniel,2013,12,00-0026184,12/10/1985
RB,Alfred Morris,2533457,5.20,Daniel,2013,12,00-0029141,12/12/1988
WR,Dez Bryant,497278,8.60,Daniel,2013,12,00-0027902,11/4/1988
WR,Calvin Johnson,2495647,11.50,Daniel,2013,12,00-0025389,9/29/1985
TE,Rob Gronkowski,497240,15.00,Daniel,2013,12,00-0027656,5/14/1989
Q/R/W/T,Ben Roethlisberger,2506109,16.38,Daniel,2013,12,00-0022924,3/2/1982
BN,Roy Helu,2495161,3.30,Daniel,2013,12,00-0028043,12/7/1988
BN,Cecil Shorts,2495341,7.10,Daniel,2013,12,00-0028052,12/22/1987
BN,Jason Campbell,2506364,2.86,Daniel,2013,12,00-0023460,12/31/1981
BN,Darren Sproles,2506467,0.00,Daniel,2013,12,00-0023564,6/20/1983
BN,Jordan Reed,2540160,0.00,Daniel,2013,12,00-0030472,7/3/1990
RES,Michael Crabtree,71269,0.00,Daniel,2013,12,00-0026986,9/14/1987
K,Garrett Hartley,4381,5.00,Daniel,2013,12,00-0025824,5/16/1986
DEF,San Francisco 49ers,100029,18.00,Daniel,2013,12
BN,Chicago Bears,100005,-7.00,Daniel,2013,12
QB,Matt Ryan,310,12.68,joe,2013,12,00-0026143,5/17/1985
RB,Jamaal Charles,925,27.70,joe,2013,12,00-0026213,12/27/1986
RB,Ben Tate,497208,2.70,joe,2013,12,00-0027890,8/21/1988
WR,Demaryius Thomas,497328,10.10,joe,2013,12,00-0027874,12/25/1987
WR,Vincent Jackson,2506400,6.10,joe,2013,12,00-0023496,1/14/1983
TE,Garrett Graham,497234,3.20,joe,2013,12,00-0027718,8/4/1986
Q/R/W/T,Andrew Luck,2533031,13.62,joe,2013,12,00-0029668,9/12/1989
BN,Martellus Bennett,1062,12.20,joe,2013,12,00-0026201,3/10/1987
BN,Danny Woodhead,4327,21.74,joe,2013,12,00-0026019,1/25/1985
BN,Daniel Thomas,2495241,1.00,joe,2013,12,00-0028000,10/29/1987
BN,Andre Ellington,2539217,7.10,joe,2013,12,00-0030287,2/3/1989
BN,Alshon Jeffery,2533039,4.60,joe,2013,12,00-0029137,2/14/1990
K,Josh Brown,2505459,7.00,joe,2013,12,00-0021940,4/29/1979
DEF,Arizona Cardinals,100026,15.00,joe,2013,12
BN,New England Patriots,100021,7.00,joe,2013,12
QB,Peyton Manning,2501863,12.00,jordan,2013,12,00-0010346,3/24/1976
RB,DeMarco Murray,2495207,12.60,jordan,2013,12,00-0028009,2/12/1988
RB,Adrian Peterson,2507164,18.80,jordan,2013,12,00-0025394,3/21/1985
WR,Eric Decker,497284,0.50,jordan,2013,12,00-0027690,3/15/1987
WR,Larry Fitzgerald,2506106,17.60,jordan,2013,12,00-0022921,8/31/1983
TE,Antonio Gates,2505299,2.10,jordan,2013,12,00-0021547,6/18/1980
Q/R/W/T,Philip Rivers,2506121,27.78,jordan,2013,12,00-0022942,12/8/1981
BN,James Jones,2507183,8.00,jordan,2013,12,00-0025465,3/31/1984
BN,Bobby Rainey,2534571,3.50,jordan,2013,12,00-0029384,10/16/1987
BN,Montee Ball,2539341,3.70,jordan,2013,12,00-0030522,12/5/1990
BN,Mike Glennon,2539275,16.18,jordan,2013,12,00-0030520,12/12/1989
K,Nick Folk,2507225,3.00,jordan,2013,12,00-0025565,11/5/1984
DEF,New Orleans Saints,100022,11.00,jordan,2013,12
BN,Kansas City Chiefs,100016,-9.00,jordan,2013,12
BN,New York Jets,100024,7.00,jordan,2013,12
QB,Joe Flacco,382,12.92,Jared,2013,12,00-0026158,1/16/1985
RB,LeGarrette Blount,497149,-0.70,Jared,2013,12,00-0027325,12/5/1986
RB,Eddie Lacy,2540168,21.80,Jared,2013,12,00-0030485,6/2/1990
WR,Wes Welker,2505790,3.36,Jared,2013,12,00-0022427,5/1/1981
WR,Antonio Brown,2508061,14.78,Jared,2013,12,00-0027793,7/10/1988
TE,Charles Clay,2495139,2.70,Jared,2013,12,00-0028112,2/13/1989
Q/R/W/T,Tom Brady,2504211,23.76,Jared,2013,12,00-0019596,8/3/1977
BN,BenJarvus Green-Ellis,929,0.00,Jared,2013,12,00-0025860,7/2/1985
BN,Jason Snelling,2495744,1.90,Jared,2013,12,00-0025631,12/29/1983
BN,Fred Jackson,2506871,0.00,Jared,2013,12,00-0024204,2/20/1981
BN,David Wilson,2533035,0.00,Jared,2013,12,00-0029251,6/15/1991
BN,Mike Wallace,2507763,18.70,Jared,2013,12,00-0026901,8/1/1986
BN,Kyle Rudolph,2495438,0.00,Jared,2013,12,00-0027981,11/9/1989
RES,Randall Cobb,2495448,0.00,Jared,2013,12,00-0028002,8/22/1990
K,Blair Walsh,2532968,14.00,Jared,2013,12,00-0029576,1/8/1990
DEF,Tennessee Titans,100012,5.00,Jared,2013,12
QB,Case Keenum,2532888,4.96,Keenan,2013,12,00-0028986,2/17/1988
RB,Pierre Thomas,2507141,13.00,Keenan,2013,12,00-0024813,12/18/1984
RB,Le'Veon Bell,2540175,9.80,Keenan,2013,12,00-0030496,2/18/1992
WR,Anquan Boldin,2505587,21.40,Keenan,2013,12,00-0022084,10/3/1980
WR,Victor Cruz,2507855,0.70,Keenan,2013,12,00-0027265,11/11/1986
TE,Vernon Davis,2495826,11.00,Keenan,2013,12,00-0024221,1/31/1984
Q/R/W/T,Tony Romo,2505354,15.46,Keenan,2013,12,00-0021678,4/21/1980
BN,Ryan Mathews,497188,12.50,Keenan,2013,12,00-0027864,10/10/1987
BN,Aaron Rodgers,2506363,0.00,Keenan,2013,12,00-0023459,12/2/1983
BN,Danny Amendola,2649,1.70,Keenan,2013,12,00-0026035,11/2/1985
BN,Julian Edelman,238498,23.78,Keenan,2013,12,00-0027150,5/22/1986
BN,Marvin Jones,2532884,0.00,Keenan,2013,12,00-0029293,3/12/1990
K,Greg Zuerlein,2534797,10.00,Keenan,2013,12,00-0029621,12/27/1987
DEF,Pittsburgh Steelers,100027,23.00,Keenan,2013,12
BN,Cincinnati Bengals,100006,0.00,Keenan,2013,12
QB,Ryan Fitzpatrick,2506581,23.40,Brandon,2013,12,00-0023682,11/24/1982
RB,Jacquizz Rodgers,2495471,3.80,Brandon,2013,12,00-0028083,2/6/1990
RB,Chris Ivory,2507999,3.50,Brandon,2013,12,00-0027531,3/22/1988
WR,Andre Johnson,2505551,3.60,Brandon,2013,12,00-0022044,7/11/1981
WR,Terrance Williams,2539205,1.42,Brandon,2013,12,00-0030542,9/18/1989
TE,Brandon Pettigrew,71431,9.20,Brandon,2013,12,00-0026996,2/23/1985
Q/R/W/T,Ryan Tannehill,2532956,18.00,Brandon,2013,12,00-0029701,7/27/1988
BN,Hakeem Nicks,80672,0.00,Brandon,2013,12,00-0027005,1/14/1988
BN,C.J. Spiller,497204,0.00,Brandon,2013,12,00-0027861,8/5/1987
BN,Christian Ponder,2495215,12.82,Brandon,2013,12,00-0027950,2/25/1988
BN,Julius Thomas,2495353,0.00,Brandon,2013,12,00-0028067,6/27/1988
BN,Dennis Johnson,2539936,8.70,Brandon,2013,12,00-0030236,2/24/1990
BN,EJ Manuel,2539228,0.00,Brandon,2013,12,00-0030526,3/19/1990
K,Ryan Succop,89802,8.00,Brandon,2013,12,00-0026968,9/19/1986
DEF,Green Bay Packers,100011,5.00,Brandon,2013,12
QB,Robert Griffin III,2533033,21.08,Matt,2013,13,00-0029665,2/12/1990
RB,LeSean McCoy,79607,11.50,Matt,2013,13,00-0027029,7/12/1988
RB,Frank Gore,2506404,8.90,Matt,2013,13,00-0023500,5/14/1983
WR,DeSean Jackson,1581,3.82,Matt,2013,13,00-0026189,12/1/1986
WR,Keenan Allen,2540154,8.60,Matt,2013,13,00-0030279,4/27/1992
TE,Jimmy Graham,497236,10.20,Matt,2013,13,00-0027696,11/24/1986
Q/R/W/T,Nick Foles,2532842,23.68,Matt,2013,13,00-0029567,1/20/1989
BN,Michael Vick,2504531,0.00,Matt,2013,13,00-0020245,6/26/1980
BN,Kendall Wright,2532977,7.70,Matt,2013,13,00-0029708,11/12/1989
BN,Bryce Brown,2534796,0.40,Matt,2013,13,00-0029429,5/14/1991
BN,Zac Stacy,2540273,7.10,Matt,2013,13,00-0030536,4/9/1991
BN,Kirk Cousins,2532820,0.00,Matt,2013,13,00-0029604,8/19/1988
K,Dan Carpenter,2507401,7.00,Matt,2013,13,00-0026003,11/25/1985
DEF,Chicago Bears,100005,3.00,Matt,2013,13
QB,Cam Newton,2495455,27.32,Kevin,2013,13,00-0027939,5/11/1989
RB,Marshawn Lynch,2495663,5.70,Kevin,2013,13,00-0025399,4/22/1986
RB,Andre Brown,2507790,17.80,Kevin,2013,13,00-0027094,12/15/1986
WR,Pierre Garcon,2346,4.10,Kevin,2013,13,00-0026345,8/8/1986
WR,Riley Cooper,497282,4.80,Kevin,2013,13,00-0027758,9/9/1987
TE,Jason Witten,2505629,5.30,Kevin,2013,13,00-0022127,5/6/1982
Q/R/W/T,Colin Kaepernick,2495186,17.10,Kevin,2013,13,00-0027974,11/3/1987
BN,Percy Harvin,80425,0.00,Kevin,2013,13,00-0026998,5/28/1988
BN,Shane Vereen,2495473,13.50,Kevin,2013,13,00-0027994,3/2/1989
BN,Roddy White,2506366,14.30,Kevin,2013,13,00-0023462,11/2/1981
BN,Donald Brown,2507779,12.40,Kevin,2013,13,00-0027003,4/11/1987
BN,Trent Richardson,2533032,1.90,Kevin,2013,13,00-0029675,7/10/1990
K,Mike Nugent,2506386,5.00,Kevin,2013,13,00-0023482,3/2/1982
DEF,Cleveland Browns,100007,0.00,Kevin,2013,13
BN,Buffalo Bills,100003,2.00,Kevin,2013,13
QB,Geno Smith,2539335,-0.64,Brock,2013,13,00-0030565,10/10/1990
RB,Maurice Jones-Drew,2495831,12.42,Brock,2013,13,00-0024275,3/23/1985
RB,Lamar Miller,2533034,8.50,Brock,2013,13,00-0029615,4/25/1991
WR,A.J. Green,2495450,14.30,Brock,2013,13,00-0027942,7/31/1988
WR,Brandon Marshall,2495893,4.50,Brock,2013,13,00-0024334,3/23/1984
TE,Fred Davis,216,1.30,Brock,2013,13,00-0026188,1/15/1986
Q/R/W/T,Carson Palmer,2505245,17.98,Brock,2013,13,00-0021429,12/27/1979
BN,Jay Cutler,2495824,0.00,Brock,2013,13,00-0024226,4/29/1983
BN,Brandon Jacobs,2506448,0.00,Brock,2013,13,00-0023545,7/6/1982
BN,Josh McCown,2505076,22.20,Brock,2013,13,00-0021206,7/4/1979
BN,Brandon Weeden,2532970,21.30,Brock,2013,13,00-0029677,10/14/1983
RES,Doug Martin,2532899,0.00,Brock,2013,13,00-0029613,1/13/1989
K,Phil Dawson,2500351,11.00,Brock,2013,13,00-0004091,1/23/1975
BN,Dan Bailey,2495259,7.00,Brock,2013,13,00-0028660,1/26/1988
DEF,Carolina Panthers,100004,18.00,Brock,2013,13
BN,Jacksonville Jaguars,100015,5.00,Brock,2013,13
QB,Andy Dalton,2495143,10.50,tim,2013,13,00-0027973,10/29/1987
RB,Stevan Ridley,2495470,0.00,tim,2013,13,00-0028011,1/27/1989
RB,Steven Jackson,2505936,20.40,tim,2013,13,00-0022736,7/22/1983
WR,Dwayne Bowe,2495558,5.60,tim,2013,13,00-0025410,9/21/1984
WR,Steve Smith,2504595,5.10,tim,2013,13,00-0020337,5/12/1979
TE,Jordan Cameron,2495267,4.30,tim,2013,13,00-0028040,8/7/1988
Q/R/W/T,Ray Rice,941,7.00,tim,2013,13,00-0026195,1/22/1987
BN,Jake Locker,2495194,0.00,tim,2013,13,00-0027946,6/15/1988
BN,Terrelle Pryor,2531332,0.00,tim,2013,13,00-0028825,6/20/1989
BN,Coby Fleener,2532838,5.00,tim,2013,13,00-0029697,9/20/1988
BN,Mike James,2540224,0.00,tim,2013,13,00-0030391,4/13/1991
BN,Kenny Stills,2540202,0.30,tim,2013,13,00-0030085,4/22/1992
K,Stephen Gostkowski,2506922,11.00,tim,2013,13,00-0024333,1/28/1984
BN,Robbie Gould,2506264,6.00,tim,2013,13,00-0023252,12/6/1982
DEF,Denver Broncos,100009,-5.00,tim,2013,13
QB,Eli Manning,2505996,11.40,Matt,2013,13,00-0022803,1/3/1981
RB,Knowshon Moreno,79619,15.00,Matt,2013,13,00-0026988,7/16/1987
RB,Reggie Bush,2506874,22.20,Matt,2013,13,00-0024217,3/2/1985
WR,Jarrett Boykin,2532799,0.00,Matt,2013,13,00-0029051,11/4/1989
WR,Josh Gordon,2537931,38.10,Matt,2013,13,00-0029664,4/13/1991
TE,Greg Olsen,2495700,8.50,Matt,2013,13,00-0025418,3/11/1985
Q/R/W/T,Alex Smith,2506340,22.32,Matt,2013,13,00-0023436,5/7/1984
BN,Harry Douglas,222,7.30,Matt,2013,13,00-0026224,9/16/1984
BN,Darren McFadden,284,1.30,Matt,2013,13,00-0026144,8/27/1987
BN,Rashad Jennings,71345,16.30,Matt,2013,13,00-0027155,3/26/1985
BN,Marques Colston,2495821,2.70,Matt,2013,13,00-0024466,6/5/1983
BN,Ronnie Hillman,2533437,0.00,Matt,2013,13,00-0029683,9/14/1991
BN,Brandon Bolden,2532797,2.00,Matt,2013,13,00-0029239,1/26/1990
K,Matt Prater,2506677,5.00,Matt,2013,13,00-0023853,8/10/1984
DEF,Seattle Seahawks,100030,16.00,Matt,2013,13
QB,Russell Wilson,2532975,29.10,Eric,2013,13,00-0029263,11/29/1988
RB,Chris Johnson,262,16.10,Eric,2013,13,00-0026164,9/23/1985
RB,Giovani Bernard,2540156,6.60,Eric,2013,13,00-0030456,11/22/1991
WR,Jordy Nelson,1032,1.40,Eric,2013,13,00-0026176,5/31/1985
WR,Torrey Smith,2495459,15.30,Eric,2013,13,00-0027996,1/26/1989
TE,Tony Gonzalez,2500835,10.20,Eric,2013,13,00-0006101,2/27/1976
Q/R/W/T,Drew Brees,2504775,7.78,Eric,2013,13,00-0020531,1/15/1979
BN,John Carlson,1966,6.10,Eric,2013,13,00-0026178,5/12/1984
BN,Joique Bell,497145,18.80,Eric,2013,13,00-0027218,8/4/1986
BN,DeAngelo Williams,2495979,0.00,Eric,2013,13,00-0024242,4/25/1983
BN,Kellen Clemens,2506895,12.82,Eric,2013,13,00-0024264,6/6/1983
BN,Tavon Austin,2539336,5.04,Eric,2013,13,00-0030525,3/15/1990
BN,T.Y. Hilton,2532865,4.60,Eric,2013,13,00-0029608,11/14/1989
K,Justin Tucker,2536340,16.00,Eric,2013,13,00-0029597,11/21/1989
DEF,Baltimore Ravens,100002,1.00,Eric,2013,13
QB,Matthew Stafford,79860,20.00,Daniel,2013,13,00-0026498,2/7/1988
RB,Matt Forte,234,15.10,Daniel,2013,13,00-0026184,12/10/1985
RB,Alfred Morris,2533457,11.30,Daniel,2013,13,00-0029141,12/12/1988
WR,Dez Bryant,497278,12.10,Daniel,2013,13,00-0027902,11/4/1988
WR,Calvin Johnson,2495647,16.10,Daniel,2013,13,00-0025389,9/29/1985
TE,Rob Gronkowski,497240,18.70,Daniel,2013,13,00-0027656,5/14/1989
Q/R/W/T,Ben Roethlisberger,2506109,19.38,Daniel,2013,13,00-0022924,3/2/1982
BN,Roy Helu,2495161,4.00,Daniel,2013,13,00-0028043,12/7/1988
BN,Cecil Shorts,2495341,12.40,Daniel,2013,13,00-0028052,12/22/1987
BN,Michael Bush,2507192,1.50,Daniel,2013,13,00-0025487,6/16/1984
BN,Darren Sproles,2506467,4.30,Daniel,2013,13,00-0023564,6/20/1983
BN,Michael Crabtree,71269,6.80,Daniel,2013,13,00-0026986,9/14/1987
BN,Jordan Reed,2540160,0.00,Daniel,2013,13,00-0030472,7/3/1990
K,Garrett Hartley,4381,1.00,Daniel,2013,13,00-0025824,5/16/1986
DEF,San Francisco 49ers,100029,9.00,Daniel,2013,13
QB,Matt Ryan,310,16.14,joe,2013,13,00-0026143,5/17/1985
RB,Jamaal Charles,925,18.00,joe,2013,13,00-0026213,12/27/1986
RB,Danny Woodhead,4327,3.82,joe,2013,13,00-0026019,1/25/1985
WR,Demaryius Thomas,497328,10.60,joe,2013,13,00-0027874,12/25/1987
WR,Vincent Jackson,2506400,7.50,joe,2013,13,00-0023496,1/14/1983
TE,Martellus Bennett,1062,1.40,joe,2013,13,00-0026201,3/10/1987
Q/R/W/T,Andrew Luck,2533031,10.20,joe,2013,13,00-0029668,9/12/1989
BN,Ben Tate,497208,28.20,joe,2013,13,00-0027890,8/21/1988
BN,Garrett Graham,497234,3.60,joe,2013,13,00-0027718,8/4/1986
BN,Daniel Thomas,2495241,0.00,joe,2013,13,00-0028000,10/29/1987
BN,Andre Ellington,2539217,0.00,joe,2013,13,00-0030287,2/3/1989
BN,Alshon Jeffery,2533039,36.90,joe,2013,13,00-0029137,2/14/1990
K,Nick Novak,2506194,4.00,joe,2013,13,00-0023096,8/21/1981
DEF,New England Patriots,100021,-1.00,joe,2013,13
BN,Arizona Cardinals,100026,4.00,joe,2013,13
QB,Peyton Manning,2501863,31.82,jordan,2013,13,00-0010346,3/24/1976
RB,DeMarco Murray,2495207,28.20,jordan,2013,13,00-0028009,2/12/1988
RB,Adrian Peterson,2507164,21.10,jordan,2013,13,00-0025394,3/21/1985
WR,Eric Decker,497284,41.40,jordan,2013,13,00-0027690,3/15/1987
WR,Larry Fitzgerald,2506106,13.20,jordan,2013,13,00-0022921,8/31/1983
TE,Antonio Gates,2505299,2.10,jordan,2013,13,00-0021547,6/18/1980
Q/R/W/T,Philip Rivers,2506121,12.48,jordan,2013,13,00-0022942,12/8/1981
BN,James Jones,2507183,7.90,jordan,2013,13,00-0025465,3/31/1984
BN,Bobby Rainey,2534571,7.10,jordan,2013,13,00-0029384,10/16/1987
BN,Lance Dunbar,2535708,9.40,jordan,2013,13,00-0029004,1/25/1990
BN,Montee Ball,2539341,12.10,jordan,2013,13,00-0030522,12/5/1990
BN,Mike Glennon,2539275,3.50,jordan,2013,13,00-0030520,12/12/1989
K,Nick Folk,2507225,3.00,jordan,2013,13,00-0025565,11/5/1984
DEF,New York Jets,100024,-1.00,jordan,2013,13
BN,Kansas City Chiefs,100016,-2.00,jordan,2013,13
QB,Joe Flacco,382,14.74,Jared,2013,13,00-0026158,1/16/1985
RB,Fred Jackson,2506871,19.80,Jared,2013,13,00-0024204,2/20/1981
RB,Eddie Lacy,2540168,3.90,Jared,2013,13,00-0030485,6/2/1990
WR,Wes Welker,2505790,3.90,Jared,2013,13,00-0022427,5/1/1981
WR,Antonio Brown,2508061,5.90,Jared,2013,13,00-0027793,7/10/1988
TE,Charles Clay,2495139,8.00,Jared,2013,13,00-0028112,2/13/1989
Q/R/W/T,Tom Brady,2504211,20.84,Jared,2013,13,00-0019596,8/3/1977
BN,BenJarvus Green-Ellis,929,13.50,Jared,2013,13,00-0025860,7/2/1985
BN,Jason Snelling,2495744,0.30,Jared,2013,13,00-0025631,12/29/1983
BN,David Wilson,2533035,0.00,Jared,2013,13,00-0029251,6/15/1991
BN,LeGarrette Blount,497149,10.40,Jared,2013,13,00-0027325,12/5/1986
BN,Mike Wallace,2507763,14.20,Jared,2013,13,00-0026901,8/1/1986
BN,Kyle Rudolph,2495438,0.00,Jared,2013,13,00-0027981,11/9/1989
RES,Randall Cobb,2495448,0.00,Jared,2013,13,00-0028002,8/22/1990
K,Blair Walsh,2532968,10.00,Jared,2013,13,00-0029576,1/8/1990
DEF,Tennessee Titans,100012,8.00,Jared,2013,13
QB,Matt Flynn,367,-0.04,Keenan,2013,13,00-0026349,6/20/1985
RB,Pierre Thomas,2507141,2.10,Keenan,2013,13,00-0024813,12/18/1984
RB,Le'Veon Bell,2540175,19.60,Keenan,2013,13,00-0030496,2/18/1992
WR,Julian Edelman,238498,10.32,Keenan,2013,13,00-0027150,5/22/1986
WR,Victor Cruz,2507855,8.00,Keenan,2013,13,00-0027265,11/11/1986
TE,Vernon Davis,2495826,14.20,Keenan,2013,13,00-0024221,1/31/1984
Q/R/W/T,Tony Romo,2505354,12.90,Keenan,2013,13,00-0021678,4/21/1980
BN,Ryan Mathews,497188,9.20,Keenan,2013,13,00-0027864,10/10/1987
BN,Anquan Boldin,2505587,9.80,Keenan,2013,13,00-0022084,10/3/1980
BN,Case Keenum,2532888,15.48,Keenan,2013,13,00-0028986,2/17/1988
BN,Aaron Rodgers,2506363,0.00,Keenan,2013,13,00-0023459,12/2/1983
BN,Danny Amendola,2649,5.40,Keenan,2013,13,00-0026035,11/2/1985
BN,Marvin Jones,2532884,1.20,Keenan,2013,13,00-0029293,3/12/1990
K,Shaun Suisham,2506149,0.80,Keenan,2013,13,00-0023001,12/29/1981
DEF,Cincinnati Bengals,100006,12.00,Keenan,2013,13
QB,Ryan Fitzpatrick,2506581,15.44,Brandon,2013,13,00-0023682,11/24/1982
RB,C.J. Spiller,497204,21.70,Brandon,2013,13,00-0027861,8/5/1987
RB,Chris Ivory,2507999,7.30,Brandon,2013,13,00-0027531,3/22/1988
WR,Andre Johnson,2505551,12.10,Brandon,2013,13,00-0022044,7/11/1981
WR,Terrance Williams,2539205,1.52,Brandon,2013,13,00-0030542,9/18/1989
TE,Brandon Pettigrew,71431,0.60,Brandon,2013,13,00-0026996,2/23/1985
Q/R/W/T,Ryan Tannehill,2532956,21.44,Brandon,2013,13,00-0029701,7/27/1988
BN,Hakeem Nicks,80672,3.40,Brandon,2013,13,00-0027005,1/14/1988
BN,Christian Ponder,2495215,1.60,Brandon,2013,13,00-0027950,2/25/1988
BN,Julius Thomas,2495353,0.00,Brandon,2013,13,00-0028067,6/27/1988
BN,EJ Manuel,2539228,18.70,Brandon,2013,13,00-0030526,3/19/1990
BN,Jacquizz Rodgers,2495471,3.38,Brandon,2013,13,00-0028083,2/6/1990
K,Ryan Succop,89802,4.00,Brandon,2013,13,00-0026968,9/19/1986
BN,Steven Hauschka,2507374,10.00,Brandon,2013,13,00-0025944,6/29/1985
DEF,Green Bay Packers,100011,3.00,Brandon,2013,13
QB,Robert Griffin III,2533033,11.46,Matt,2013,14,00-0029665,2/12/1990
RB,LeSean McCoy,79607,34.10,Matt,2013,14,00-0027029,7/12/1988
RB,Frank Gore,2506404,11.00,Matt,2013,14,00-0023500,5/14/1983
WR,DeSean Jackson,1581,10.76,Matt,2013,14,00-0026189,12/1/1986
WR,Keenan Allen,2540154,17.94,Matt,2013,14,00-0030279,4/27/1992
TE,Jimmy Graham,497236,17.80,Matt,2013,14,00-0027696,11/24/1986
